City,District,Category,Kind,School Name
ADANA,İMAMOĞLU,Primary School,İlkokul,Üçtepe İlkokulu
KAYSERİ,YAHYALI,Secondary School,Ortaokul,Ali Elmacı Ortaokulu
İSTANBUL,ÜSKÜDAR,Primary School,İlkokul,Sokullu Mehmet Paşa İlkokulu
ANKARA,ETİMESGUT,Secondary School,Ortaokul,Hafize Özal Ortaokulu
AKSARAY,GÜLAĞAÇ,Secondary School,Ortaokul,Akmezar Ortaokulu
YOZGAT,ÇEKEREK,Primary School,İlkokul,Kamile Akbay İlkokulu
BURDUR,BUCAK,Primary School,İlkokul,Boğazköy Ruhi Mutlu İlkokulu
KONYA,ILGIN,Secondary School,Ortaokul,75. Yıl Cumhuriyet Ortaokulu
İZMİR,BAYRAKLI,Primary School,İlkokul,Süleyman Eczacıbaşı İlkokulu
ORDU,ALTINORDU,Secondary School,Ortaokul,Şehit Cüneyt Akkuş Ortaokulu
İSTANBUL,KÜÇÜKÇEKMECE,Secondary School,Ortaokul,Fatih Sultan Mehmet Ortaokulu
VAN,EDREMİT,Primary School,İlkokul,Enginsu İlkokulu
SAMSUN,ATAKUM,Primary School,İlkokul,Bayındır İlkokulu
İSTANBUL,FATİH,Primary School,İlkokul,Mimar Sinan İlkokulu
SAKARYA,ERENLER,Secondary School,Ortaokul,Ekinli Ortaokulu
MARDİN,MİDYAT,Secondary School,Ortaokul,Yolbaşı Mehmet Akif Ersoy Ortaokulu
DENİZLİ,KALE,Primary School,İlkokul,Şehit Sadık Sağınç İlkokulu
TOKAT,REŞADİYE,Secondary School,Ortaokul,Bereketli Ortaokulu
KASTAMONU,MERKEZ,Secondary School,Ortaokul,Kuzeykent Ortaokulu
İZMİR,BORNOVA,Primary School,İlkokul,Zehra Hocahanım İlkokulu
ADIYAMAN,GÖLBAŞI,Secondary School,Ortaokul,Yukarı Nasırlı Ortaokulu
SAKARYA,ADAPAZARI,High School,Anadolu Lisesi,Atatürk Anadolu Lisesi
ADIYAMAN,KAHTA,Secondary School,Ortaokul,Gazi Ortaokulu
İSTANBUL,SULTANGAZİ,Primary School,İlkokul,Atatürk Çiftliği İlkokulu
DENİZLİ,ÇAMELİ,Primary School,İlkokul,Kalınkoz İlkokulu
ADIYAMAN,GÖLBAŞI,Primary School,İlkokul,Yukarı Nasırlı İlkokulu
ADANA,ÇUKUROVA,Primary School,İlkokul,Attila İlkokulu
BİTLİS,MERKEZ,Primary School,İlkokul,İdris-i Bitlis İlkokulu
VAN,TUŞBA,Primary School,İlkokul,Koç İlkokulu
SAKARYA,ADAPAZARI,Primary School,İlkokul,Mehmet Nuri İlkokulu
İSTANBUL,BEYLİKDÜZÜ,Primary School,İlkokul,Fatma Şensoy İlkokulu
ADANA,SARIÇAM,Secondary School,Ortaokul,Mustafalar Şehit Volkan Çay Ortaokulu
MERSİN,ANAMUR,Secondary School,Ortaokul,Zehra Marulyalı Yatılı Bölge Ortaokulu
SAKARYA,ERENLER,Primary School,İlkokul,Ekinli İlkokulu
KASTAMONU,MERKEZ,Primary School,İlkokul,Kuzeykent İlkokulu
BATMAN,KOZLUK,Secondary School,Ortaokul,Karpuzlu Ortaokulu
BURSA,OSMANGAZİ,Secondary School,Ortaokul,Şehit Selcan Akbaş Ortaokulu
KOCAELİ,GEBZE,Secondary School,Ortaokul,İnönü Ortaokulu
DENİZLİ,ACIPAYAM,Primary School,İlkokul,Kelekçi Gazi İlkokulu
HATAY,ANTAKYA,Primary School,Türk İlkokulu,Avsuyu Atatürk İlkokulu
HAKKARİ,YÜKSEKOVA,Primary School,İlkokul,Cumhuriyet İlkokulu
MERSİN,TARSUS,High School,Anadolu Lisesi,Abdulkerim Bengi Anadolu Lisesi
TEKİRDAĞ,ÇORLU,High School,Fen Lisesi,Çorlu Borsa İstanbul Fen Lisesi
İSTANBUL,KÜÇÜKÇEKMECE,Secondary School,Ortaokul,Taştepe Ortaokulu
DÜZCE,MERKEZ,Primary School,İlkokul,Çamköy İlkokulu
İZMİR,BAYRAKLI,Primary School,İlkokul,50.Yıl İlkokulu
AKSARAY,MERKEZ,Secondary School,Ortaokul,İncesu Şehit Abdullah Yüksel Ortaokulu
ANTALYA,ALANYA,Primary School,İlkokul,Hacıkura İlkokulu
HATAY,DEFNE,Secondary School,Ortaokul,Harbiye Selman Nasır Eskiocak Ortaokulu
İSTANBUL,KAĞITHANE,Secondary School,Ortaokul,Tülin Manço Ortaokulu
NEVŞEHİR,AVANOS,Primary School,İlkokul,Nazife Mustafa Ergün İlkokulu
ADANA,SARIÇAM,Primary School,İlkokul,Mustafalar İlkokulu
ANTALYA,MANAVGAT,High School,Anadolu Lisesi,Manavgat Anadolu Lisesi
KOCAELİ,DERİNCE,Primary School,İlkokul,Turgut Reis İlkokulu
MERSİN,SİLİFKE,Secondary School,Ortaokul,TOKİ Ortaokulu
KAYSERİ,MELİKGAZİ,Primary School,İlkokul,Yılmaz-İsmet Akansu İlkokulu
KOCAELİ,KANDIRA,Secondary School,Ortaokul,Tasvire Hurşit Güneş Ortaokulu
AKSARAY,GÜLAĞAÇ,Primary School,İlkokul,Akmezar İlkokulu
ERZURUM,HINIS,Secondary School,Ortaokul,Mehmet Akif Ersoy Ortaokulu
KİLİS,MERKEZ,Primary School,İlkokul,Yavuz Sultan Selim İlkokulu
İSTANBUL,TUZLA,Secondary School,Ortaokul,Yunus Emre Ortaokulu
DÜZCE,MERKEZ,Secondary School,Ortaokul,Çamköy Fatma Gösterişli Ortaokulu
AKSARAY,ORTAKÖY,Primary School,İlkokul,Sinandı Gökkaya İlkokulu
HATAY,DEFNE,Primary School,İlkokul,Harbiye Selahiddin Güzel İlkokulu
SİVAS,ALTINYAYLA,Primary School,İlkokul,Başören İlkokulu
MALATYA,YEŞİLYURT,Secondary School,Ortaokul,Turgut Özal Özel Eğitim Ortaokulu
ÇANAKKALE,EZİNE,Secondary School,Ortaokul,Uluköy Ortaokulu
KONYA,AKŞEHİR,Primary School,Türk İlkokulu,Yaylabelen Gazi Mustafa Kemal Atatürk İlkokulu
İSTANBUL,ÜSKÜDAR,Primary School,İlkokul,Avni Başman İlkokulu
ANTALYA,KORKUTELİ,Primary School,İlkokul,Kızılcadağ İlkokulu
NEVŞEHİR,MERKEZ,Primary School,İlkokul,20 Temmuz İlkokulu
ERZURUM,NARMAN,Secondary School,Ortaokul,18 Mart Ortaokulu
ORDU,KABATAŞ,Secondary School,Ortaokul,Osman Özyurt Ortaokulu
VAN,GEVAŞ,Secondary School,Ortaokul,Aydınocak Ortaokulu
ANTALYA,KONYAALTI,High School,Anadolu Lisesi,Dr. İlhami Tankut Anadolu Lisesi
İZMİR,BUCA,Secondary School,Ortaokul,Şehit Hüseyin Şimşek Ortaokulu
TEKİRDAĞ,ÇERKEZKÖY,Primary School,İlkokul,Şehit Dinçer Ersoy İlkokulu
KONYA,BOZKIR,Secondary School,Ortaokul,Sogucak Mustafa Yamaner Ortaokulu
AMASYA,GÜMÜŞHACIKÖY,Primary School,İlkokul,Kemalpaşa İlkokulu
AKSARAY,ORTAKÖY,Secondary School,Ortaokul,Şehit Salih Aksu Ortaokulu
AFYONKARAHİSAR,DİNAR,Secondary School,Ortaokul,Tatarlı Cumhuriyet Ortaokulu
SİVAS,ALTINYAYLA,Primary School,İlkokul,Başyayla İlkokulu
AKSARAY,ORTAKÖY,Primary School,İlkokul,Şehit Salih Aksu İlkokulu
BURSA,İNEGÖL,Secondary School,Ortaokul,Hamzabey Ortaokulu
BURDUR,BUCAK,Secondary School,Ortaokul,Kuşbaba Ortaokulu
ÇANKIRI,KIZILIRMAK,Primary School,İlkokul,Kızılırmak Şehit Remzi Aslan İlkokulu
İSTANBUL,BAKIRKÖY,Secondary School,Ortaokul,İncirlik Ahmet Hamdi Tanpınar Ortaokulu
ERZİNCAN,TERCAN,Secondary School,Ortaokul,Ahmet Yesevi Ortaokulu
BURSA,İNEGÖL,Primary School,İlkokul,Dipsizgöl İlkokulu
İSTANBUL,ÇEKMEKÖY,Secondary School,Ortaokul,Sultan Çiftliği Ortaokulu
MANİSA,AKHİSAR,Primary School,İlkokul,Beyoba İhsan Ünlü İlkokulu
MANİSA,AKHİSAR,Secondary School,Ortaokul,Beyoba İhsan Ünlü Ortaokulu
NİĞDE,MERKEZ,Primary School,İlkokul,Kiledere Şehit Emrah Eryılmaz İlkokulu
KONYA,ÇUMRA,Secondary School,Ortaokul,Küçükköy Çatalhüyük Ortaokulu
MERSİN,SİLİFKE,Secondary School,Ortaokul,Kapızlı Rasim Bozbey Ortaokulu
KÜTAHYA,MERKEZ,Primary School,İlkokul,Sırören İlkokulu
DİYARBAKIR,YENİŞEHİR,Primary School,İlkokul,Yenişehir İlkokulu
SİVAS,SUŞEHRİ,Primary School,İlkokul,Kemalpaşa İlkokulu
ANTALYA,MANAVGAT,High School,Mesleki ve Teknik Anadolu Lisesi,Manavgat Mesleki ve Teknik Anadolu Lisesi
TEKİRDAĞ,ÇERKEZKÖY,Secondary School,Ortaokul,Raif Dinçkök Ortaokulu
NEVŞEHİR,MERKEZ,Secondary School,Ortaokul,Kaymaklı Atatürk Ortaokulu
İZMİR,KARABAĞLAR,Primary School,İlkokul,Duğrallar İlkokulu
İZMİR,BERGAMA,Primary School,İlkokul,Dereköy EBSO İlkokulu
DİYARBAKIR,SUR,Primary School,İlkokul,Mermer Bucağı İlkokulu
KONYA,ÇUMRA,Primary School,İlkokul,Küçükköy Çatalhüyük İlkokulu
MERSİN,YENİŞEHİR,Primary School,İlkokul,Batıkent İlkokulu
ERZURUM,PASİNLER,Primary School,İlkokul,Otlukkapı İlkokulu
ADANA,ÇUKUROVA,High School,Anadolu Lisesi,Ahmet Kurttepeli Anadolu Lisesi
GAZİANTEP,KARKAMIŞ,Secondary School,Ortaokul,Etiler Şehit Cemal Bozkurt Ortaokulu
ESKİŞEHİR,ODUNPAZARI,Primary School,İlkokul,Sevinç Behiç Akaydın İlkokulu
GİRESUN,MERKEZ,Primary School,İlkokul,Gazipaşa İlkokulu
BURSA,İNEGÖL,Secondary School,Ortaokul,Dipsizgöl Ortaokulu
NİĞDE,MERKEZ,Primary School,İlkokul,Tepeköy İlkokulu
İSTANBUL,KARTAL,High School,Mesleki ve Teknik Anadolu Lisesi,Kartal Şehit Burak Cantürk Mesleki ve Teknik Anadolu Lisesi
TEKİRDAĞ,ÇERKEZKÖY,Primary School,İlkokul,Çerkezköy Tepe İlkokulu
BİNGÖL,MERKEZ,Primary School,İlkokul,Karapınar İlkokulu
KOCAELİ,GÖLCÜK,Secondary School,Ortaokul,İhsaniye Ortaokulu
BURSA,OSMANGAZİ,Primary School,İlkokul,Kamil Sarıaydın İlkokulu
İSTANBUL,FATİH,Primary School,İlkokul,Melek Hatun İlkokulu
MUŞ,MALAZGİRT,Primary School,İlkokul,Kazgöl İlkokulu
İSTANBUL,ESENLER,Primary School,İlkokul,Ayvalıdere İlkokulu
İZMİR,KARŞIYAKA,Secondary School,Ortaokul,Karşıyaka İmam Hatip Ortaokulu
VAN,BAHÇESARAY,Primary School,İlkokul,Keskin İlkokulu
İSTANBUL,SULTANGAZİ,Primary School,İlkokul,Orhangazi İlkokulu
SAMSUN,TEKKEKÖY,Secondary School,Ortaokul,Şehit Nejat Yaman Ortaokulu
İSTANBUL,BAŞAKŞEHİR,Primary School,İlkokul,Ahmet Kabaklı İlkokulu
ŞIRNAK,İDİL,Primary School,İlkokul,Dumanlı İlkokulu
İSTANBUL,SULTANBEYLİ,Secondary School,Ortaokul,Necip Fazıl İmam Hatip Ortaokulu
İSTANBUL,BEYKOZ,Primary School,İlkokul,Şehit İsmail Kefal İlkokulu
BİNGÖL,MERKEZ,Primary School,İlkokul,Borsa İstanbul Mustafa Kemal Paşa İlkokulu
MUĞLA,MARMARİS,Primary School,İlkokul,Aksaz Turgut Reis İlkokulu
DİYARBAKIR,ÇERMİK,Primary School,İlkokul,Zekai Dursun İlkokulu
İZMİR,BERGAMA,Secondary School,Ortaokul,Göçbeyli İmam Hatip Ortaokulu
KAYSERİ,MELİKGAZİ,High School,Anadolu Lisesi,Nuh Mehmet Baldöktü Anadolu Lisesi
SAMSUN,TEKKEKÖY,Primary School,İlkokul,Tekkeköy İlkokulu
İZMİR,KARŞIYAKA,Secondary School,Ortaokul,Selçuk Yaşar Alaybey Ortaokulu
SİVAS,MERKEZ,Secondary School,Ortaokul,Recep Handan Ortaokulu
AKSARAY,MERKEZ,Primary School,İlkokul,İncesu Şehit Muhsin Tuğrul İlkokulu
AYDIN,ÇİNE,Secondary School,Ortaokul,Namık Kemal Ortaokulu
SİVAS,ALTINYAYLA,Secondary School,Ortaokul,Doğupınar Osman Keskin Ortaokulu
AYDIN,EFELER,Primary School,İlkokul,Umurlu Eğrikavak İlkokulu
ESKİŞEHİR,ODUNPAZARI,High School,Lise,Atatürk Lisesi
ANKARA,ÇANKAYA,Primary School,İlkokul,Bahçelievler Nebahat Keskin İlkokulu
KAYSERİ,KOCASİNAN,Primary School,İlkokul,Alpaslan İlkokulu
HATAY,SAMANDAĞ,Secondary School,Ortaokul,Koyunoğlu Ortaokulu
ERZURUM,NARMAN,Secondary School,Ortaokul,Narman Şehit Astsubay Çavuş Soner Özübek Yatılı Bölge Ortaokulu
İSTANBUL,GÜNGÖREN,Secondary School,Ortaokul,İncirlibahçe Ortaokulu
AFYONKARAHİSAR,MERKEZ,Secondary School,Ortaokul,Yunus Emre Ortaokulu
SAMSUN,İLKADIM,Primary School,İlkokul,Alparslan İlkokulu
HATAY,SAMANDAĞ,Primary School,İlkokul,Sıdıka Bedia Kara İlkokulu
GİRESUN,EYNESİL,Primary School,İlkokul,Mustafa Yüksel İlkokulu
UŞAK,ULUBEY,Primary School,İlkokul,Kuvay-i Milliye İlkokulu
ZONGULDAK,ALAPLI,High School,Anadolu Lisesi,Alaplı Anadolu Lisesi
MARDİN,KIZILTEPE,Secondary School,Ortaokul,Çıplak Ortaokulu
HATAY,ANTAKYA,Primary School,İlkokul,Maşuklu Barış Arslan İlkokulu
TEKİRDAĞ,MALKARA,Secondary School,Ortaokul,Hemit Ortaokulu
İSTANBUL,PENDİK,Primary School,İlkokul,Velibaba İlkokulu
ADANA,SEYHAN,Secondary School,Ortaokul,Dumlupınar Ortaokulu
KÜTAHYA,MERKEZ,Secondary School,Ortaokul,Adile Zeyyat Şora Ortaokulu
MARDİN,KIZILTEPE,Primary School,İlkokul,Çıplak İlkokulu
SİVAS,ALTINYAYLA,Primary School,İlkokul,Gaziosmanpaşa İlkokulu
SAMSUN,CANİK,Secondary School,Ortaokul,Başalan Cumhuriyet Ortaokulu
BİNGÖL,MERKEZ,Primary School,İlkokul,Mimar Sinan İlkokulu
KONYA,EREĞLİ,Primary School,İlkokul,Halit Kalkan İlkokulu
EDİRNE,MERKEZ,Secondary School,Ortaokul,Yusufhoca Ortaokulu
KIRKLARELİ,LÜLEBURGAZ,Secondary School,Ortaokul,80.Yıl Ortaokulu
İSTANBUL,BAHÇELİEVLER,Secondary School,Ortaokul,Mustafa Kemal Ortaokulu
MARDİN,KIZILTEPE,High School,İmam Hatip Lisesi,Kızıltepe Furkan Doğan Kız Anadolu İmam Hatip Lisesi
ADIYAMAN,MERKEZ,High School,İmam Hatip Lisesi,Mehmet Akif Ersoy Kız Anadolu İmam Hatip Lisesi
BİNGÖL,GENÇ,Primary School,İlkokul,Yunus Emre İlkokulu
İSTANBUL,KADIKÖY,Secondary School,Ortaokul,Bostancı Atatürk Ortaokulu
SİNOP,MERKEZ,Secondary School,Ortaokul,Toki Şehit Fatih Erer Ortaokulu
SAKARYA,ADAPAZARI,Secondary School,Ortaokul,Şehit Lokman Eker Ortaokulu
SİVAS,ALTINYAYLA,Primary School,İlkokul,Gümüşdiğin İlkokulu
UŞAK,MERKEZ,Secondary School,Ortaokul,Bedriye ve Kadir Uysal Ortaokulu
ÇANAKKALE,YENİCE,Secondary School,Ortaokul,Yeşilyurt Ortaokulu
ERZURUM,YAKUTİYE,Primary School,İlkokul,Dadaş İlkokulu
İSTANBUL,BAĞCILAR,Primary School,İlkokul,Koca Yusuf İlkokulu
ESKİŞEHİR,TEPEBAŞI,High School,Mesleki ve Teknik Anadolu Lisesi,Ali Güven Turizm Mesleki ve Teknik Anadolu Lisesi
KAYSERİ,YAHYALI,Primary School,İlkokul,Yeşilköy Çağlalık İlkokulu
HATAY,ALTINÖZÜ,Primary School,İlkokul,Avuttepe İlkokulu
İSTANBUL,BAHÇELİEVLER,Primary School,İlkokul,Mustafa Kemal İlkokulu
ŞIRNAK,İDİL,Primary School,İlkokul,Teke İlkokulu
SİVAS,ŞARKIŞLA,Secondary School,Ortaokul,Anafartalar Ortaokulu
UŞAK,SİVASLI,Primary School,Türk İlkokulu,Atatürk İlkokulu
GİRESUN,MERKEZ,Primary School,İlkokul,Namık Kemal İlkokulu
KAYSERİ,MELİKGAZİ,Primary School,İlkokul,Besime Özderici İlkokulu
KASTAMONU,TAŞKÖPRÜ,Primary School,İlkokul,Muzafferettin Gazi İlkokulu
HATAY,ERZİN,Primary School,İlkokul,Şehit Hüseyin Yırtıcı İlkokulu
BİNGÖL,MERKEZ,Primary School,İlkokul,Arıcılar İlkokulu
HAKKARİ,YÜKSEKOVA,Secondary School,Ortaokul,Kısıklı Köyü Abdulkadir Alkan ortaokulu
RİZE,ÇAYELİ,High School,Mesleki ve Teknik Anadolu Lisesi,Çayeli Hacı Ahmet Hamdi İshakoğlu Mesleki ve Teknik Anadolu Lisesi
KONYA,EREĞLİ,Secondary School,Ortaokul,Halit Kalkan Ortaokulu
KAHRAMANMARAŞ,ONİKİŞUBAT,Primary School,İlkokul,Necip Fazıl Kısakürek İlkokulu
ANTALYA,AKSU,Secondary School,Ortaokul,Rabiye -Mehmet Ülger Ortaokulu
İSTANBUL,BEYKOZ,High School,Anadolu Lisesi,Celal Aras Anadolu Lisesi
İSTANBUL,ŞİŞLİ,High School,Anadolu Lisesi,Nişantaşı Anadolu Lisesi
KAYSERİ,DEVELİ,Primary School,İlkokul,Fatih İlkokulu
ANKARA,AKYURT,Secondary School,Ortaokul,Güzelhisar Ortaokulu
İSTANBUL,TUZLA,Primary School,İlkokul,Osmangazi İlkokulu
IĞDIR,KARAKOYUNLU,Secondary School,Ortaokul,Gazi Yatılı Bölge Ortaokulu
BURSA,OSMANGAZİ,Secondary School,Ortaokul,Dürdane Ortaokulu
RİZE,GÜNEYSU,Primary School,İlkokul,Adacami İlkokulu
KAYSERİ,DEVELİ,Primary School,İlkokul,Saray Halı İlkokulu
KIRŞEHİR,MERKEZ,Primary School,İlkokul,İnönü İlkokulu
BİLECİK,MERKEZ,Secondary School,Ortaokul,Osmangazi Ortaokulu
SİVAS,MERKEZ,Secondary School,Ortaokul,Şehit Adem Koç Ortaokulu
ESKİŞEHİR,ODUNPAZARI,High School,Fen Lisesi,Eskişehir Fatih Fen Lisesi
ANTALYA,MANAVGAT,Primary School,İlkokul,Burmahan İlkokulu
SİİRT,ERUH,Primary School,İlkokul,Çetinkol İlkokulu
AFYONKARAHİSAR,ŞUHUT,Secondary School,Ortaokul,Atatürk Ortaokulu
ANKARA,POLATLI,Primary School,İlkokul,İnönü İlkokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,Mehmet Akpınar Ortaokulu
AĞRI,HAMUR,Primary School,İlkokul,Kılıç İlkokulu
MERSİN,MEZİTLİ,Secondary School,Ortaokul,Viranşehir 75. Yıl Ortaokulu
MERSİN,TARSUS,Secondary School,Ortaokul,Fatih Sultan Mehmet Ortaokulu
KONYA,EREĞLİ,Primary School,İlkokul,Fevzi Çakmak İlkokulu
MERSİN,BOZYAZI,Secondary School,Ortaokul,Lütfiye Keskin Ortaokulu
ANKARA,POLATLI,Secondary School,Ortaokul,İnönü Ortaokulu
İZMİR,ÇEŞME,Primary School,İlkokul,Hayriye Nuri Ertan İlkokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,80.Yıl Çiftlik Ortaokulu
KIRŞEHİR,BOZTEPE,Secondary School,Ortaokul,Boztepe Ortaokulu
GAZİANTEP,ŞEHİTKAMİL,Secondary School,Ortaokul,Mütercimasım Ortaokulu
ANKARA,ÇANKAYA,Secondary School,Ortaokul,Pakize Erdoğu Ortaokulu
İZMİR,ÇEŞME,Primary School,İlkokul,Gazi İlkokulu
İZMİR,ÇEŞME,Primary School,İlkokul,15 Eylül Mustafa Çapkan İlkokulu
MALATYA,BATTALGAZİ,Primary School,İlkokul,İstanbul Ticaret Odası Şehit Servet Aktaş İlkokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,15 Temmuz Şehitler Ortaokulu
SAMSUN,VEZİRKÖPRÜ,Secondary School,Ortaokul,Cumhuriyet Ortaokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,Ilıca Mustafa Bahçeli Ortaokulu
İZMİR,ÇEŞME,Primary School,İlkokul,Ilıca Mustafa Bahçeli İlkokulu
ANTALYA,KUMLUCA,Secondary School,Ortaokul,Şehit Hasan Öztürk Ortaokulu
KÜTAHYA,GEDİZ,Primary School,İlkokul,Gölcük İlkokulu
SİVAS,MERKEZ,Primary School,İlkokul,Gazi Mustafa Kemal İlkokulu
KARS,AKYAKA,Secondary School,Ortaokul,Atatürk Yatılı Bölge Ortaokulu
DÜZCE,MERKEZ,Primary School,İlkokul,Gölormanı İlkokulu
SİVAS,MERKEZ,Secondary School,Ortaokul,Gazi Mustafa Kemal Ortaokulu
KÜTAHYA,GEDİZ,Primary School,İlkokul,Gökler Şehit Ali Kazankaya İlkokulu
ANKARA,KALECİK,Secondary School,Ortaokul,Çandır Ortaokulu
ANKARA,BEYPAZARI,Primary School,İlkokul,Cumhuriyet İlkokulu
İZMİR,ALİAĞA,Primary School,İlkokul,Petkim İlkokulu
İZMİR,ÇEŞME,Primary School,Türk İlkokulu,Atatürk İlkokulu
MUŞ,VARTO,Primary School,İlkokul,Cumhuriyet İlkokulu
KOCAELİ,KÖRFEZ,Secondary School,Ortaokul,Kirazlıyalı Tevfik Fikret Ortaokulu
ADANA,YÜREĞİR,Primary School,İlkokul,Ethem Kuzucu İlkokulu
BİNGÖL,SOLHAN,Secondary School,Ortaokul,Atatürk Ortaokulu
İZMİR,ÇEŞME,Primary School,İlkokul,Germiyan İlkokulu
ANTALYA,AKSU,Primary School,İlkokul,Rabiye-Mehmet Ülger İlkokulu
MERSİN,MUT,Secondary School,Ortaokul,Evren Ortaokulu
ANKARA,POLATLI,High School,Mesleki ve Teknik Anadolu Lisesi,Polatlı Beştepe Kız Mesleki ve Teknik Anadolu Lisesi
KIRIKKALE,MERKEZ,Primary School,İlkokul,TOKİ Şehit Nazir Elitok İlkokulu
BİLECİK,BOZÜYÜK,Primary School,İlkokul,Hoca Ahmet Yesevi İlkokulu
VAN,ERCİŞ,Secondary School,Ortaokul,Evliya Çelebi Ortaokulu
KAYSERİ,MELİKGAZİ,Primary School,İlkokul,Melikgazi Turgut Özal İlkokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,Çağdaş Yaşam Ovacık Ortaokulu
SİİRT,ERUH,Primary School,Türk İlkokulu,Atatürk İlkokulu
DÜZCE,MERKEZ,Primary School,İlkokul,Gazi Mustafa Kemal İlkokulu
İZMİR,ÇEŞME,Primary School,İlkokul,Çağdaş Yaşam Ovacık İlkokulu
ORDU,PERŞEMBE,Secondary School,Ortaokul,Medreseönü Ortaokulu
ÇANKIRI,MERKEZ,Secondary School,Ortaokul,Muazzez Ser-Ved Amaratoğlu Ortaokulu
ŞIRNAK,İDİL,Secondary School,Ortaokul,Dumanlı Ortaokulu
ORDU,KORGAN,Secondary School,Ortaokul,Korgan Ortaokulu
AFYONKARAHİSAR,HOCALAR,Secondary School,Ortaokul,Hocalar Şehit Ahmet Sarıdaş Yatılı Bölge Ortaokulu
İSTANBUL,BAYRAMPAŞA,Secondary School,Ortaokul,Mustafa Itri Ortaokulu
HATAY,DÖRTYOL,Primary School,İlkokul,23 Nisan İlkokulu
BİNGÖL,MERKEZ,Primary School,İlkokul,Çevrimpınar İlkokulu
UŞAK,ULUBEY,Primary School,İlkokul,Cumhuriyet İlkokulu
ERZURUM,ÇAT,Secondary School,Ortaokul,Cumhuriyet Ortaokulu
SİNOP,MERKEZ,Primary School,İlkokul,Cumhuriyet İlkokulu
MANİSA,TURGUTLU,High School,Anadolu Lisesi,Senem Aka Anadolu Lisesi
ORDU,PERŞEMBE,Secondary School,Ortaokul,Çaka-Çaytepe Ortaokulu
ORDU,KORGAN,Primary School,İlkokul,Korgan İlkokulu
AĞRI,PATNOS,Secondary School,Ortaokul,Dedeli Sebahattin Yıldız Ortaokulu
ANTALYA,KORKUTELİ,Primary School,İlkokul,Yaşar Sadi Tekin İlkokulu
ORDU,FATSA,Secondary School,Ortaokul,Mehmet Akif Ersoy Ortaokulu
KAHRAMANMARAŞ,ONİKİŞUBAT,Secondary School,Ortaokul,Akçakoyunlu Ortaokulu
MERSİN,MEZİTLİ,Primary School,İlkokul,Davultepe Belediyesi İlkokulu
İSTANBUL,BAYRAMPAŞA,Primary School,İlkokul,Mustafa Itri İlkokulu
SAMSUN,VEZİRKÖPRÜ,Primary School,İlkokul,Kıranalan Deniz Feneri İlkokulu
ÇANAKKALE,MERKEZ,Secondary School,Ortaokul,Cumhuriyet Ortaokulu
İZMİR,KONAK,Secondary School,Ortaokul,9 Eylül Ortaokulu
AFYONKARAHİSAR,ÇAY,Secondary School,Ortaokul,Çay İmam Hatip Ortaokulu
KOCAELİ,ÇAYIROVA,Primary School,İlkokul,Mehmet Akif İlkokulu
SAKARYA,AKYAZI,Secondary School,Ortaokul,Erdoğdu Ortaokulu
İSTANBUL,KADIKÖY,Secondary School,Ortaokul,Mustafa Mihriban Boysan Ortaokulu
İSTANBUL,BAKIRKÖY,Secondary School,Ortaokul,Bakırköy Özyazıcı İşitme Engelliler Ortaokulu
İSTANBUL,BEŞİKTAŞ,Secondary School,Ortaokul,Beşiktaş Gazi Osmanpaşa Ortaokulu
MERSİN,ANAMUR,Secondary School,Ortaokul,Anamur Ortaokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,Süleyman Sami Sarı Ortaokulu
DENİZLİ,PAMUKKALE,Primary School,İlkokul,Okul Yaptırma ve Yaşatma Derneği İlkokulu
MERSİN,MEZİTLİ,Primary School,İlkokul,Kocayer İlkokulu
BURDUR,YEŞİLOVA,Primary School,İlkokul,Hürriyet İlkokulu
GAZİANTEP,KARKAMIŞ,Primary School,İlkokul,Kelekli İlkokulu
ESKİŞEHİR,ODUNPAZARI,Primary School,İlkokul,Yıldırım Beyazıt İlkokulu
BALIKESİR,GÖNEN,Primary School,İlkokul,Karşıyaka 100. Yıl İlkokulu
ADANA,SEYHAN,Secondary School,Ortaokul,Barbaros Ortaokulu
BURSA,KESTEL,Secondary School,Ortaokul,Barakfakih  Ortaokulu
BALIKESİR,GÖNEN,Secondary School,Ortaokul,Kadir Köker Ortaokulu
İZMİR,ÇEŞME,Secondary School,Ortaokul,Sıdıka-Kelami Ertan Ortaokulu
İSTANBUL,BAHÇELİEVLER,High School,Mesleki ve Teknik Anadolu Lisesi,Bahçelievler Türk Telekom Mesleki ve Teknik Anadolu Lisesi
KIRIKKALE,YAHŞİHAN,High School,Mesleki ve Teknik Anadolu Lisesi,Kırıkkale Mesleki ve Teknik Anadolu Lisesi
DİYARBAKIR,BİSMİL,Primary School,Türk İlkokulu,Atatürk İlkokulu
AKSARAY,MERKEZ,Secondary School,Ortaokul,Hakkı Divanoğlu Ortaokulu
İZMİR,BERGAMA,Primary School,İlkokul,Osman Nuri Ersezgin İlkokulu
İZMİR,GAZİEMİR,Secondary School,Ortaokul,Şehit Uğur Palancı Ortaokulu
